"DAUCo","commodity","Year","Mon","Day","DOY","Area","OKc","IKc","CCKc","ETo","Kc","ETc","Pcp","Er","Spg","Espg","SWD","SWDx","FC","PWP","SWC","YT","NA."
18507,"Alfalfa",2015,3,23,82,5168,0.42,0.9,0,3.08,0.9,2.77,0.53,0.53,0,0,108.63,119.72,569.98,284.99,461.35,450.26,0
18507,"Alfalfa",2015,3,24,83,5168,0.4,0.9,0,3.33,0.9,3,0,0,0,0,111.62,119.72,569.98,284.99,458.35,450.26,0
18507,"Alfalfa",2015,3,25,84,5168,0.39,0.9,0,4.06,0.9,3.65,0,0,0,0,115.28,119.72,569.98,284.99,454.7,450.26,0
18507,"Alfalfa",2015,3,26,85,5168,0.37,0.9,0,3.9,0.9,3.51,0,0,0,0,118.79,119.72,569.98,284.99,451.19,450.26,0
18507,"Alfalfa",2015,3,27,86,5168,0.36,0.9,0,4.27,0.9,3.84,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,122.63
18507,"Alfalfa",2015,3,28,87,5168,0.34,0.9,0,4.84,0.9,4.36,0,0,0,0,4.36,119.72,569.98,284.99,565.62,450.26,0
18507,"Alfalfa",2015,3,29,88,5168,0.33,0.9,0,4.63,0.9,4.17,0,0,0,0,8.52,119.72,569.98,284.99,561.45,450.26,0
18507,"Alfalfa",2015,3,30,89,5168,0.32,0.9,0,4.42,0.9,3.98,0,0,0,0,12.5,119.72,569.98,284.99,557.48,450.26,0
18507,"Alfalfa",2015,3,31,90,5168,0.31,0.9,0,4.62,0.9,4.16,0,0,0,0,16.66,119.72,569.98,284.99,553.32,450.26,0
18507,"Alfalfa",2015,4,1,91,5168,0.3,0.9,0,4.12,0.9,3.71,0,0,0,0,20.37,119.72,569.98,284.99,549.61,450.26,0
18507,"Alfalfa",2015,4,2,92,5168,0.29,0.9,0,5.35,0.9,4.82,0,0,0,0,25.18,119.72,569.98,284.99,544.79,450.26,0
18507,"Alfalfa",2015,4,3,93,5168,0.28,0.9,0,4.55,0.9,4.1,0,0,0,0,29.28,119.72,569.98,284.99,540.7,450.26,0
18507,"Alfalfa",2015,4,4,94,5168,0.28,0.9,0,4.42,0.9,3.98,0,0,0,0,33.26,119.72,569.98,284.99,536.72,450.26,0
18507,"Alfalfa",2015,4,5,95,5168,0.27,0.9,0,2.61,0.9,2.35,0.65,0.65,0,0,34.95,119.72,569.98,284.99,535.02,450.26,0
18507,"Alfalfa",2015,4,6,96,5168,1.1,0.9,0,2.92,1.1,3.22,4.82,4.82,0,0,33.36,119.72,569.98,284.99,536.62,450.26,0
18507,"Alfalfa",2015,4,7,97,5168,1.11,0.9,0,2.82,1.11,3.12,3.41,3.41,0,0,33.07,119.72,569.98,284.99,536.91,450.26,0
18507,"Alfalfa",2015,4,8,98,5168,1.1,0.9,0,3.06,1.1,3.36,6.61,6.61,0,0,29.82,119.72,569.98,284.99,540.16,450.26,0
18507,"Alfalfa",2015,4,9,99,5168,1.06,0.9,0,3.49,1.06,3.7,0,0,0,0,33.52,119.72,569.98,284.99,536.46,450.26,0
18507,"Alfalfa",2015,4,10,100,5168,0.83,0.9,0,4.07,0.9,3.66,0,0,0,0,37.18,119.72,569.98,284.99,532.8,450.26,0
18507,"Alfalfa",2015,4,11,101,5168,0.7,0.9,0,4.2,0.9,3.78,0,0,0,0,40.96,119.72,569.98,284.99,529.02,450.26,0
18507,"Alfalfa",2015,4,12,102,5168,0.61,0.9,0,4.8,0.9,4.32,0,0,0,0,45.28,119.72,569.98,284.99,524.7,450.26,0
18507,"Alfalfa",2015,4,13,103,5168,0.54,0.9,0,4.68,0.9,4.21,0,0,0,0,49.49,119.72,569.98,284.99,520.48,450.26,0
18507,"Alfalfa",2015,4,14,104,5168,0.49,0.9,0,4.89,0.9,4.4,0,0,0,0,53.89,119.72,569.98,284.99,516.08,450.26,0
18507,"Alfalfa",2015,4,15,105,5168,0.45,0.9,0,6.17,0.9,5.55,0,0,0,0,59.45,119.72,569.98,284.99,510.53,450.26,0
18507,"Alfalfa",2015,4,16,106,5168,0.41,0.9,0,5.75,0.9,5.18,0,0,0,0,64.62,119.72,569.98,284.99,505.36,450.26,0
18507,"Alfalfa",2015,4,17,107,5168,0.39,0.9,0,5.26,0.9,4.73,0,0,0,0,69.35,119.72,569.98,284.99,500.62,450.26,0
18507,"Alfalfa",2015,4,18,108,5168,0.37,0.9,0,4.83,0.9,4.35,0,0,0,0,73.7,119.72,569.98,284.99,496.27,450.26,0
18507,"Alfalfa",2015,4,19,109,5168,0.35,0.9,0,4.94,0.9,4.45,0,0,0,0,78.15,119.72,569.98,284.99,491.83,450.26,0
18507,"Alfalfa",2015,4,20,110,5168,0.34,0.9,0,4.55,0.9,4.1,0,0,0,0,82.24,119.72,569.98,284.99,487.73,450.26,0
18507,"Alfalfa",2015,4,21,111,5168,0.33,0.9,0,3.69,0.9,3.32,0,0,0,0,85.56,119.72,569.98,284.99,484.41,450.26,0
18507,"Alfalfa",2015,4,22,112,5168,0.32,0.9,0,4.06,0.9,3.65,0,0,0,0,89.22,119.72,569.98,284.99,480.76,450.26,0
18507,"Alfalfa",2015,4,23,113,5168,0.31,0.9,0,4.61,0.9,4.15,0,0,0,0,93.37,119.72,569.98,284.99,476.61,450.26,0
18507,"Alfalfa",2015,4,24,114,5168,0.3,0.9,0,4.98,0.9,4.48,0,0,0,0,97.85,119.72,569.98,284.99,472.13,450.26,0
18507,"Alfalfa",2015,4,25,115,5168,1.06,0.9,0,3.96,1.06,4.2,7.89,7.89,0,0,94.16,119.72,569.98,284.99,475.81,450.26,0
18507,"Alfalfa",2015,4,26,116,5168,0.88,0.9,0,5.06,0.9,4.55,0,0,0,0,98.72,119.72,569.98,284.99,471.26,450.26,0
18507,"Alfalfa",2015,4,27,117,5168,0.68,0.9,0,5.85,0.9,5.27,0,0,0,0,103.98,119.72,569.98,284.99,465.99,450.26,0
18507,"Alfalfa",2015,4,28,118,5168,0.58,0.9,0,5.37,0.9,4.83,0,0,0,0,108.81,119.72,569.98,284.99,461.16,450.26,0
18507,"Alfalfa",2015,4,29,119,5168,0.52,0.9,0,5.19,0.9,4.67,0,0,0,0,113.49,119.72,569.98,284.99,456.49,450.26,0
18507,"Alfalfa",2015,4,30,120,5168,0.46,0.9,0,6.36,0.9,5.72,0,0,0,0,119.21,119.72,569.98,284.99,450.77,450.26,0
18507,"Alfalfa",2015,5,1,121,5168,0.42,0.9,0,6.3,0.9,5.67,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,124.88
18507,"Alfalfa",2015,5,2,122,5168,0.39,0.9,0,5.65,0.9,5.09,0,0,0,0,5.09,119.72,569.98,284.99,564.89,450.26,0
18507,"Alfalfa",2015,5,3,123,5168,0.37,0.9,0,4.95,0.9,4.46,0,0,0,0,9.54,119.72,569.98,284.99,560.44,450.26,0
18507,"Alfalfa",2015,5,4,124,5168,0.36,0.9,0,4.62,0.9,4.16,0,0,0,0,13.7,119.72,569.98,284.99,556.28,450.26,0
18507,"Alfalfa",2015,5,5,125,5168,0.34,0.9,0,4.71,0.9,4.24,0,0,0,0,17.94,119.72,569.98,284.99,552.04,450.26,0
18507,"Alfalfa",2015,5,6,126,5168,0.33,0.9,0,4.99,0.9,4.49,0,0,0,0,22.43,119.72,569.98,284.99,547.55,450.26,0
18507,"Alfalfa",2015,5,7,127,5168,0.32,0.9,0,3.32,0.9,2.99,0,0,0,0,25.42,119.72,569.98,284.99,544.56,450.26,0
18507,"Alfalfa",2015,5,8,128,5168,0.31,0.9,0,4.33,0.9,3.9,0.3,0.3,0,0,29.01,119.72,569.98,284.99,540.96,450.26,0
18507,"Alfalfa",2015,5,9,129,5168,0.3,0.9,0,4.75,0.9,4.28,0,0,0,0,33.29,119.72,569.98,284.99,536.69,450.26,0
18507,"Alfalfa",2015,5,10,130,5168,0.29,0.9,0,4.97,0.9,4.47,0,0,0,0,37.76,119.72,569.98,284.99,532.22,450.26,0
18507,"Alfalfa",2015,5,11,131,5168,0.28,0.9,0,4.98,0.9,4.48,0,0,0,0,42.24,119.72,569.98,284.99,527.73,450.26,0
18507,"Alfalfa",2015,5,12,132,5168,0.28,0.9,0,4.94,0.9,4.45,0,0,0,0,46.69,119.72,569.98,284.99,523.29,450.26,0
18507,"Alfalfa",2015,5,13,133,5168,0.27,0.9,0,4.64,0.9,4.18,0,0,0,0,50.87,119.72,569.98,284.99,519.11,450.26,0
18507,"Alfalfa",2015,5,14,134,5168,0.27,0.9,0,3.04,0.9,2.74,0,0,0,0,53.6,119.72,569.98,284.99,516.38,450.26,0
18507,"Alfalfa",2015,5,15,135,5168,0.26,0.9,0,4.56,0.9,4.1,3.66,3.66,0,0,54.05,119.72,569.98,284.99,515.93,450.26,0
18507,"Alfalfa",2015,5,16,136,5168,0.25,0.9,0,4.67,0.9,4.2,0,0,0,0,58.25,119.72,569.98,284.99,511.73,450.26,0
18507,"Alfalfa",2015,5,17,137,5168,0.25,0.9,0,3.98,0.9,3.58,0,0,0,0,61.83,119.72,569.98,284.99,508.15,450.26,0
18507,"Alfalfa",2015,5,18,138,5168,0.24,0.9,0,4.71,0.9,4.24,0,0,0,0,66.07,119.72,569.98,284.99,503.91,450.26,0
18507,"Alfalfa",2015,5,19,139,5168,0.24,0.9,0,4.89,0.9,4.4,0,0,0,0,70.47,119.72,569.98,284.99,499.51,450.26,0
18507,"Alfalfa",2015,5,20,140,5168,0.24,0.9,0,4.74,0.9,4.27,0,0,0,0,74.74,119.72,569.98,284.99,495.24,450.26,0
18507,"Alfalfa",2015,5,21,141,5168,0.23,0.9,0,4.02,0.9,3.62,0,0,0,0,78.35,119.72,569.98,284.99,491.62,450.26,0
18507,"Alfalfa",2015,5,22,142,5168,0.23,0.9,0,4.76,0.9,4.28,0,0,0,0,82.64,119.72,569.98,284.99,487.34,450.26,0
18507,"Alfalfa",2015,5,23,143,5168,0.22,0.9,0,4.73,0.9,4.26,0,0,0,0,86.9,119.72,569.98,284.99,483.08,450.26,0
18507,"Alfalfa",2015,5,24,144,5168,0.22,0.9,0,5.3,0.9,4.77,0,0,0,0,91.67,119.72,569.98,284.99,478.31,450.26,0
18507,"Alfalfa",2015,5,25,145,5168,0.22,0.9,0,5.22,0.9,4.7,0,0,0,0,96.36,119.72,569.98,284.99,473.61,450.26,0
18507,"Alfalfa",2015,5,26,146,5168,0.21,0.9,0,5.23,0.9,4.71,0,0,0,0,101.07,119.72,569.98,284.99,468.91,450.26,0
18507,"Alfalfa",2015,5,27,147,5168,0.21,0.9,0,5.27,0.9,4.74,0,0,0,0,105.81,119.72,569.98,284.99,464.16,450.26,0
18507,"Alfalfa",2015,5,28,148,5168,0.2,0.9,0,5.16,0.9,4.64,0,0,0,0,110.46,119.72,569.98,284.99,459.52,450.26,0
18507,"Alfalfa",2015,5,29,149,5168,0.2,0.9,0,5.83,0.9,5.25,0,0,0,0,115.7,119.72,569.98,284.99,454.27,450.26,0
18507,"Alfalfa",2015,5,30,150,5168,0.2,0.9,0,6.13,0.9,5.52,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,121.22
18507,"Alfalfa",2015,5,31,151,5168,0.19,0.9,0,5.1,0.9,4.59,0,0,0,0,4.59,119.72,569.98,284.99,565.39,450.26,0
18507,"Alfalfa",2015,6,1,152,5168,0.19,0.9,0,5.33,0.9,4.8,0,0,0,0,9.39,119.72,569.98,284.99,560.59,450.26,0
18507,"Alfalfa",2015,6,2,153,5168,0.19,0.9,0,5.55,0.9,5,0,0,0,0,14.38,119.72,569.98,284.99,555.59,450.26,0
18507,"Alfalfa",2015,6,3,154,5168,0.19,0.9,0,5.22,0.9,4.7,0,0,0,0,19.08,119.72,569.98,284.99,550.9,450.26,0
18507,"Alfalfa",2015,6,4,155,5168,0.18,0.9,0,5.69,0.9,5.12,0,0,0,0,24.2,119.72,569.98,284.99,545.78,450.26,0
18507,"Alfalfa",2015,6,5,156,5168,0.18,0.9,0,6.41,0.9,5.77,0,0,0,0,29.97,119.72,569.98,284.99,540.01,450.26,0
18507,"Alfalfa",2015,6,6,157,5168,0.18,0.9,0,6.08,0.9,5.47,0,0,0,0,35.44,119.72,569.98,284.99,534.53,450.26,0
18507,"Alfalfa",2015,6,7,158,5168,0.18,0.9,0,6.53,0.9,5.88,0,0,0,0,41.32,119.72,569.98,284.99,528.66,450.26,0
18507,"Alfalfa",2015,6,8,159,5168,0.17,0.9,0,7.19,0.9,6.47,0,0,0,0,47.79,119.72,569.98,284.99,522.19,450.26,0
18507,"Alfalfa",2015,6,9,160,5168,0.17,0.9,0,6.4,0.9,5.76,0,0,0,0,53.55,119.72,569.98,284.99,516.43,450.26,0
18507,"Alfalfa",2015,6,10,161,5168,0.17,0.9,0,2.74,0.9,2.47,0.19,0.19,0,0,55.83,119.72,569.98,284.99,514.15,450.26,0
18507,"Alfalfa",2015,6,11,162,5168,0.17,0.9,0,6.69,0.9,6.02,3.14,3.14,0,0,58.71,119.72,569.98,284.99,511.27,450.26,0
18507,"Alfalfa",2015,6,12,163,5168,0.16,0.9,0,7.43,0.9,6.69,0,0,0,0,65.39,119.72,569.98,284.99,504.58,450.26,0
18507,"Alfalfa",2015,6,13,164,5168,0.16,0.9,0,7.13,0.9,6.42,0,0,0,0,71.81,119.72,569.98,284.99,498.17,450.26,0
18507,"Alfalfa",2015,6,14,165,5168,0.16,0.9,0,6.37,0.9,5.73,0,0,0,0,77.54,119.72,569.98,284.99,492.43,450.26,0
18507,"Alfalfa",2015,6,15,166,5168,0.16,0.9,0,6.19,0.9,5.57,0,0,0,0,83.12,119.72,569.98,284.99,486.86,450.26,0
18507,"Alfalfa",2015,6,16,167,5168,0.16,0.9,0,6.63,0.9,5.97,3.09,3.09,0,0,85.99,119.72,569.98,284.99,483.98,450.26,0
18507,"Alfalfa",2015,6,17,168,5168,0.15,0.9,0,6.67,0.9,6,0,0,0,0,92,119.72,569.98,284.99,477.98,450.26,0
18507,"Alfalfa",2015,6,18,169,5168,0.15,0.9,0,7.15,0.9,6.44,0,0,0,0,98.43,119.72,569.98,284.99,471.55,450.26,0
18507,"Alfalfa",2015,6,19,170,5168,0.15,0.9,0,7.13,0.9,6.42,0,0,0,0,104.85,119.72,569.98,284.99,465.13,450.26,0
18507,"Alfalfa",2015,6,20,171,5168,0.15,0.9,0,6.67,0.9,6,0,0,0,0,110.85,119.72,569.98,284.99,459.13,450.26,0
18507,"Alfalfa",2015,6,21,172,5168,0.15,0.9,0,7.12,0.9,6.41,0,0,0,0,117.26,119.72,569.98,284.99,452.72,450.26,0
18507,"Alfalfa",2015,6,22,173,5168,0.15,0.9,0,6.69,0.9,6.02,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,123.28
18507,"Alfalfa",2015,6,23,174,5168,0.14,0.9,0,7.08,0.9,6.37,0,0,0,0,6.37,119.72,569.98,284.99,563.6,450.26,0
18507,"Alfalfa",2015,6,24,175,5168,0.14,0.9,0,7,0.9,6.3,0,0,0,0,12.67,119.72,569.98,284.99,557.3,450.26,0
18507,"Alfalfa",2015,6,25,176,5168,0.14,0.9,0,7.72,0.9,6.95,0,0,0,0,19.62,119.72,569.98,284.99,550.36,450.26,0
18507,"Alfalfa",2015,6,26,177,5168,0.14,0.9,0,7.92,0.9,7.13,0,0,0,0,26.75,119.72,569.98,284.99,543.23,450.26,0
18507,"Alfalfa",2015,6,27,178,5168,0.14,0.9,0,6.22,0.9,5.6,0,0,0,0,32.35,119.72,569.98,284.99,537.63,450.26,0
18507,"Alfalfa",2015,6,28,179,5168,0.14,0.9,0,6.84,0.9,6.16,0,0,0,0,38.5,119.72,569.98,284.99,531.47,450.26,0
18507,"Alfalfa",2015,6,29,180,5168,0.13,0.9,0,7.27,0.9,6.54,0,0,0,0,45.05,119.72,569.98,284.99,524.93,450.26,0
18507,"Alfalfa",2015,6,30,181,5168,0.13,0.9,0,7.45,0.9,6.71,0,0,0,0,51.75,119.72,569.98,284.99,518.23,450.26,0
18507,"Alfalfa",2015,7,1,182,5168,0.13,0.9,0,7.25,0.9,6.53,0,0,0,0,58.28,119.72,569.98,284.99,511.7,450.26,0
18507,"Alfalfa",2015,7,2,183,5168,0.13,0.9,0,6.75,0.9,6.08,0,0,0,0,64.35,119.72,569.98,284.99,505.63,450.26,0
18507,"Alfalfa",2015,7,3,184,5168,0.13,0.9,0,7.24,0.9,6.52,0,0,0,0,70.87,119.72,569.98,284.99,499.11,450.26,0
18507,"Alfalfa",2015,7,4,185,5168,0.13,0.9,0,7.49,0.9,6.74,0,0,0,0,77.61,119.72,569.98,284.99,492.37,450.26,0
18507,"Alfalfa",2015,7,5,186,5168,0.13,0.9,0,6.81,0.9,6.13,0,0,0,0,83.74,119.72,569.98,284.99,486.24,450.26,0
18507,"Alfalfa",2015,7,6,187,5168,0.13,0.9,0,7.06,0.9,6.35,0,0,0,0,90.09,119.72,569.98,284.99,479.89,450.26,0
18507,"Alfalfa",2015,7,7,188,5168,0.12,0.9,0,6.43,0.9,5.79,0,0,0,0,95.88,119.72,569.98,284.99,474.1,450.26,0
18507,"Alfalfa",2015,7,8,189,5168,0.12,0.9,0,6.11,0.9,5.5,0,0,0,0,101.38,119.72,569.98,284.99,468.6,450.26,0
18507,"Alfalfa",2015,7,9,190,5168,0.12,0.9,0,4.59,0.9,4.13,0,0,0,0,105.51,119.72,569.98,284.99,464.47,450.26,0
18507,"Alfalfa",2015,7,10,191,5168,0.12,0.9,0,5.12,0.9,4.61,0,0,0,0,110.12,119.72,569.98,284.99,459.86,450.26,0
18507,"Alfalfa",2015,7,11,192,5168,0.12,0.9,0,6.16,0.9,5.54,0,0,0,0,115.66,119.72,569.98,284.99,454.32,450.26,0
18507,"Alfalfa",2015,7,12,193,5168,0.12,0.9,0,6.25,0.9,5.63,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,121.28
18507,"Alfalfa",2015,7,13,194,5168,0.12,0.9,0,6.5,0.9,5.85,0,0,0,0,5.85,119.72,569.98,284.99,564.13,450.26,0
18507,"Alfalfa",2015,7,14,195,5168,0.12,0.9,0,6.12,0.9,5.51,0,0,0,0,11.36,119.72,569.98,284.99,558.62,450.26,0
18507,"Alfalfa",2015,7,15,196,5168,0.12,0.9,0,6.37,0.9,5.73,0,0,0,0,17.09,119.72,569.98,284.99,552.89,450.26,0
18507,"Alfalfa",2015,7,16,197,5168,0.12,0.9,0,6.8,0.9,6.12,0,0,0,0,23.21,119.72,569.98,284.99,546.77,450.26,0
18507,"Alfalfa",2015,7,17,198,5168,0.12,0.9,0,6.95,0.9,6.26,0,0,0,0,29.47,119.72,569.98,284.99,540.51,450.26,0
18507,"Alfalfa",2015,7,18,199,5168,0.12,0.9,0,6.8,0.9,6.12,0,0,0,0,35.59,119.72,569.98,284.99,534.39,450.26,0
18507,"Alfalfa",2015,7,19,200,5168,0.12,0.9,0,6.55,0.9,5.9,0,0,0,0,41.48,119.72,569.98,284.99,528.5,450.26,0
18507,"Alfalfa",2015,7,20,201,5168,0.11,0.9,0,7.22,0.9,6.5,0,0,0,0,47.98,119.72,569.98,284.99,522,450.26,0
18507,"Alfalfa",2015,7,21,202,5168,0.11,0.9,0,6.9,0.9,6.21,0,0,0,0,54.19,119.72,569.98,284.99,515.79,450.26,0
18507,"Alfalfa",2015,7,22,203,5168,0.11,0.9,0,6.43,0.9,5.79,0,0,0,0,59.98,119.72,569.98,284.99,510,450.26,0
18507,"Alfalfa",2015,7,23,204,5168,0.11,0.9,0,6.01,0.9,5.41,0,0,0,0,65.39,119.72,569.98,284.99,504.59,450.26,0
18507,"Alfalfa",2015,7,24,205,5168,0.11,0.9,0,6.29,0.9,5.66,0,0,0,0,71.05,119.72,569.98,284.99,498.93,450.26,0
18507,"Alfalfa",2015,7,25,206,5168,0.11,0.9,0,6.27,0.9,5.64,0,0,0,0,76.69,119.72,569.98,284.99,493.29,450.26,0
18507,"Alfalfa",2015,7,26,207,5168,0.11,0.9,0,6.18,0.9,5.56,0,0,0,0,82.25,119.72,569.98,284.99,487.73,450.26,0
18507,"Alfalfa",2015,7,27,208,5168,0.11,0.9,0,7.16,0.9,6.44,0,0,0,0,88.7,119.72,569.98,284.99,481.28,450.26,0
18507,"Alfalfa",2015,7,28,209,5168,0.11,0.9,0,7.41,0.9,6.67,0,0,0,0,95.36,119.72,569.98,284.99,474.61,450.26,0
18507,"Alfalfa",2015,7,29,210,5168,0.11,0.9,0,7.18,0.9,6.46,0,0,0,0,101.83,119.72,569.98,284.99,468.15,450.26,0
18507,"Alfalfa",2015,7,30,211,5168,0.11,0.9,0,7.32,0.9,6.59,0,0,0,0,108.41,119.72,569.98,284.99,461.56,450.26,0
18507,"Alfalfa",2015,7,31,212,5168,0.11,0.9,0,6.34,0.9,5.71,0,0,0,0,114.12,119.72,569.98,284.99,455.86,450.26,0
18507,"Alfalfa",2015,8,1,213,5168,0.11,0.9,0,6.74,0.9,6.07,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,120.19
18507,"Alfalfa",2015,8,2,214,5168,0.11,0.9,0,6.62,0.9,5.96,0,0,0,0,5.96,119.72,569.98,284.99,564.02,450.26,0
18507,"Alfalfa",2015,8,3,215,5168,0.1,0.9,0,6.57,0.9,5.91,0,0,0,0,11.87,119.72,569.98,284.99,558.11,450.26,0
18507,"Alfalfa",2015,8,4,216,5168,0.1,0.9,0,5.07,0.9,4.56,0,0,0,0,16.43,119.72,569.98,284.99,553.54,450.26,0
18507,"Alfalfa",2015,8,5,217,5168,0.1,0.9,0,5.66,0.9,5.09,0,0,0,0,21.53,119.72,569.98,284.99,548.45,450.26,0
18507,"Alfalfa",2015,8,6,218,5168,0.1,0.9,0,3.9,0.9,3.51,0,0,0,0,25.04,119.72,569.98,284.99,544.94,450.26,0
18507,"Alfalfa",2015,8,7,219,5168,0.1,0.9,0,6.42,0.9,5.78,0.1,0.1,0,0,30.72,119.72,569.98,284.99,539.26,450.26,0
18507,"Alfalfa",2015,8,8,220,5168,0.1,0.9,0,5.74,0.9,5.17,0,0,0,0,35.88,119.72,569.98,284.99,534.09,450.26,0
18507,"Alfalfa",2015,8,9,221,5168,0.1,0.9,0,6.34,0.9,5.71,0,0,0,0,41.59,119.72,569.98,284.99,528.39,450.26,0
18507,"Alfalfa",2015,8,10,222,5168,0.1,0.9,0,6.33,0.9,5.7,0,0,0,0,47.29,119.72,569.98,284.99,522.69,450.26,0
18507,"Alfalfa",2015,8,11,223,5168,0.1,0.9,0,6.22,0.9,5.6,0,0,0,0,52.88,119.72,569.98,284.99,517.09,450.26,0
18507,"Alfalfa",2015,8,12,224,5168,0.1,0.9,0,6.17,0.9,5.55,0,0,0,0,58.44,119.72,569.98,284.99,511.54,450.26,0
18507,"Alfalfa",2015,8,13,225,5168,0.1,0.9,0,6.28,0.9,5.65,0,0,0,0,64.09,119.72,569.98,284.99,505.89,450.26,0
18507,"Alfalfa",2015,8,14,226,5168,0.1,0.9,0,6.15,0.9,5.54,0,0,0,0,69.62,119.72,569.98,284.99,500.35,450.26,0
18507,"Alfalfa",2015,8,15,227,5168,0.1,0.9,0,6.44,0.9,5.8,0,0,0,0,75.42,119.72,569.98,284.99,494.56,450.26,0
18507,"Alfalfa",2015,8,16,228,5168,0.1,0.9,0,6.56,0.9,5.9,0,0,0,0,81.32,119.72,569.98,284.99,488.65,450.26,0
18507,"Alfalfa",2015,8,17,229,5168,0.1,0.9,0,6.9,0.9,6.21,0,0,0,0,87.53,119.72,569.98,284.99,482.44,450.26,0
18507,"Alfalfa",2015,8,18,230,5168,0.1,0.9,0,6.52,0.9,5.87,0,0,0,0,93.4,119.72,569.98,284.99,476.58,450.26,0
18507,"Alfalfa",2015,8,19,231,5168,0.1,0.9,0,5.94,0.9,5.35,0,0,0,0,98.75,119.72,569.98,284.99,471.23,450.26,0
18507,"Alfalfa",2015,8,20,232,5168,0.1,0.9,0,5.43,0.9,4.89,0,0,0,0,103.63,119.72,569.98,284.99,466.34,450.26,0
18507,"Alfalfa",2015,8,21,233,5168,0.1,0.9,0,5.49,0.9,4.94,0,0,0,0,108.58,119.72,569.98,284.99,461.4,450.26,0
18507,"Alfalfa",2015,8,22,234,5168,0.1,0.9,0,5.51,0.9,4.96,0,0,0,0,113.53,119.72,569.98,284.99,456.44,450.26,0
18507,"Alfalfa",2015,8,23,235,5168,0.1,0.9,0,5.64,0.9,5.08,0,0,0,0,118.61,119.72,569.98,284.99,451.37,450.26,0
18507,"Alfalfa",2015,8,24,236,5168,0.1,0.9,0,6.06,0.9,5.45,0,0,0,0,0,119.72,569.98,284.99,569.98,450.26,124.06
18507,"Alfalfa",2015,8,25,237,5168,0.1,0.9,0,6.32,0.9,5.69,0,0,0,0,5.69,119.72,569.98,284.99,564.29,450.26,0
18507,"Alfalfa",2015,8,26,238,5168,0.09,0.9,0,6.51,0.9,5.86,0,0,0,0,11.55,119.72,569.98,284.99,558.43,450.26,0
18507,"Alfalfa",2015,8,27,239,5168,0.09,0.9,0,6.88,0.9,6.19,0.04,0.04,0,0,17.7,119.72,569.98,284.99,552.28,450.26,0
18507,"Alfalfa",2015,8,28,240,5168,0.09,0.9,0,6.73,0.9,6.06,0,0,0,0,23.76,119.72,569.98,284.99,546.22,450.26,0
18507,"Alfalfa",2015,8,29,241,5168,0.09,0.9,0,5.23,0.9,4.71,0,0,0,0,28.46,119.72,569.98,284.99,541.51,450.26,0
18507,"Alfalfa",2015,8,30,242,5168,0.09,0.9,0,5.55,0.9,5,0,0,0,0,33.46,119.72,569.98,284.99,536.52,450.26,0
18507,"Alfalfa",2015,8,31,243,5168,0.09,0.9,0,5.58,0.9,5.02,0,0,0,0,38.48,119.72,569.98,284.99,531.5,450.26,0
18507,"Alfalfa",2015,9,1,244,5168,0.09,0.9,0,5.43,0.9,4.89,0,0,0,0,43.37,119.72,569.98,284.99,526.61,450.26,0
18507,"Alfalfa",2015,9,2,245,5168,0.09,0.9,0,5.29,0.9,4.76,0,0,0,0,48.13,119.72,569.98,284.99,521.85,450.26,0
18507,"Alfalfa",2015,9,3,246,5168,0.09,0.9,0,5.11,0.9,4.6,0,0,0,0,52.73,119.72,569.98,284.99,517.25,450.26,0
18507,"Alfalfa",2015,9,4,247,5168,0.09,0.9,0,5.15,0.9,4.64,0,0,0,0,57.36,119.72,569.98,284.99,512.61,450.26,0
18507,"Alfalfa",2015,9,5,248,5168,0.09,0.9,0,5.45,0.9,4.91,0,0,0,0,62.27,119.72,569.98,284.99,507.71,450.26,0
18507,"Alfalfa",2015,9,6,249,5168,0.09,0.9,0,5.14,0.9,4.63,0,0,0,0,66.89,119.72,569.98,284.99,503.08,450.26,0
18507,"Alfalfa",2015,9,7,250,5168,0.09,0.9,0,5.35,0.9,4.82,0,0,0,0,71.71,119.72,569.98,284.99,498.27,450.26,0
18507,"Alfalfa",2015,9,8,251,5168,0.09,0.9,0,5.51,0.9,4.96,0,0,0,0,76.67,119.72,569.98,284.99,493.31,450.26,0
18507,"Alfalfa",2015,9,9,252,5168,0.09,0.9,0,6.15,0.9,5.54,0,0,0,0,82.2,119.72,569.98,284.99,487.77,450.26,0
18507,"Alfalfa",2015,9,10,253,5168,0.09,0.9,0,6.46,0.9,5.81,0,0,0,0,88.02,119.72,569.98,284.99,481.96,450.26,0
18507,"Alfalfa",2015,9,11,254,5168,0.09,0.9,0,5.99,0.9,5.39,0,0,0,0,93.41,119.72,569.98,284.99,476.57,450.26,0
18507,"Alfalfa",2015,9,12,255,5168,0.09,0.9,0,4.16,0.9,3.74,0,0,0,0,97.15,119.72,569.98,284.99,472.83,450.26,0
18507,"Alfalfa",2015,9,13,256,5168,0.09,0.9,0,5.02,0.9,4.52,0,0,0,0,101.67,119.72,569.98,284.99,468.31,450.26,0
